participantId,metadata_participant_id,question_id,question_topic,question_split,candidate_metadata_provenance,candidate_metadata_generative_model_template_name,is_model_mediator,is_human_mediator,is_no_mediator,template_with_critiques,agree_pre,agree_post,belief_change,abs_belief_change,wc_initial,wc_all,view_change,view_movement,own_influence,unwanted_pressure,best_expression
09cabbe420__S173961048,09cabbe420,S173961048,64,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,117,117,NO,NO_CHANGE,NO,NO,OWN_OPINION
09cabbe420__S173963524,09cabbe420,S173963524,19,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,22,22,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
09cabbe420__S173967876,09cabbe420,S173967876,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,69,69,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
09df86c6fa__S173965410,09df86c6fa,S173965410,36,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,24,24,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
09df86c6fa__S173967167,09df86c6fa,S173967167,5,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,27,27,NO,NO_CHANGE,YES,NO,OWN_OPINION
09df86c6fa__S173969403,09df86c6fa,S173969403,59,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,5.0,-2.0,2.0,58,58,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
09eba808f1__S173963833,09eba808f1,S173963833,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,1.0,-4.0,4.0,38,38,NO,NO_CHANGE,NO,NO,OWN_OPINION
09eba808f1__S173967210,09eba808f1,S173967210,97,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,65,65,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
09eba808f1__S173967876,09eba808f1,S173967876,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,68,68,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a0681d6a3__S173965352,0a0681d6a3,S173965352,99,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,1.0,1.0,0.0,0.0,59,59,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
0a0e636347__S173963117,0a0e636347,S173963117,53,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,72,72,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a0e636347__S173965299,0a0e636347,S173965299,22,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,69,69,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a0e636347__S173967330,0a0e636347,S173967330,77,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,79,79,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0a21f9b1ca__S173962654,0a21f9b1ca,S173962654,34,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,32,32,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
0a21f9b1ca__S173963807,0a21f9b1ca,S173963807,71,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,52,52,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a21f9b1ca__S173965488,0a21f9b1ca,S173965488,8,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,55,55,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a26caada5__S173960548,0a26caada5,S173960548,62,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,2.0,-4.0,4.0,39,39,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a26caada5__S173966162,0a26caada5,S173966162,103,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,40,40,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a26caada5__S173968579,0a26caada5,S173968579,12,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,1.0,-3.0,3.0,40,40,YES,SOME_OTHER_WAY,NO,NO,OWN_OPINION
0a2a992d11__S173963475,0a2a992d11,S173963475,16,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,6.0,6.0,0.0,0.0,49,49,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a2a992d11__S173966090,0a2a992d11,S173966090,90,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,5.0,1.0,-4.0,4.0,53,53,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a2a992d11__S173966210,0a2a992d11,S173966210,4,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,2.0,2.0,0.0,0.0,67,67,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a303a1936__S173962559,0a303a1936,S173962559,63,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,6.0,2.0,2.0,39,39,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a303a1936__S173965524,0a303a1936,S173965524,1,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,66,66,YES,SOME_OTHER_WAY,YES,NO,OWN_OPINION
0a303a1936__S173968489,0a303a1936,S173968489,87,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,53,53,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a360b4edb__S173967465,0a360b4edb,S173967465,13,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,5.0,1.0,1.0,18,18,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a360b4edb__S173968937,0a360b4edb,S173968937,46,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,38,38,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a360b4edb__S173971034,0a360b4edb,S173971034,37,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,50,50,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a40dea42f__S173965343,0a40dea42f,S173965343,56,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,43,43,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a40dea42f__S173969628,0a40dea42f,S173969628,72,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,42,42,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a40dea42f__S173970634,0a40dea42f,S173970634,30,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,67,67,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a48677a24__S173960548,0a48677a24,S173960548,62,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,2.0,1.0,-1.0,1.0,155,155,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a48677a24__S173960640,0a48677a24,S173960640,65,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,4.0,0.0,0.0,68,68,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a48677a24__S173968442,0a48677a24,S173968442,11,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,4.0,0.0,0.0,57,57,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0a4e7410ba__S173960341,0a4e7410ba,S173960341,30,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,76,76,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a4e7410ba__S173965147,0a4e7410ba,S173965147,29,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,79,79,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a4e7410ba__S173965676,0a4e7410ba,S173965676,104,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,4.0,6.0,2.0,2.0,106,106,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0a68d6e874__S173961424,0a68d6e874,S173961424,49,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,86,86,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a68d6e874__S173961641,0a68d6e874,S173961641,43,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,3.0,1.0,1.0,98,98,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a68d6e874__S173968629,0a68d6e874,S173968629,45,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,76,76,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a7428f912__S173967888,0a7428f912,S173967888,99,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,1.0,-2.0,2.0,65,65,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a7428f912__S173968674,0a7428f912,S173968674,36,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,60,60,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a7428f912__S173969654,0a7428f912,S173969654,72,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,61,61,NO,NO_CHANGE,NO,NO,OWN_OPINION
0a7d0c66b6__S173964401,0a7d0c66b6,S173964401,46,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,40,40,YES,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
0a7d0c66b6__S173964584,0a7d0c66b6,S173964584,54,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,50,50,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a7d0c66b6__S173965567,0a7d0c66b6,S173965567,63,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,32,32,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0a88033494__S173964538,0a88033494,S173964538,9,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,127,127,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a88033494__S173969672,0a88033494,S173969672,53,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,69,69,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0a88033494__S173970714,0a88033494,S173970714,102,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,112,112,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0a91062f3f__S173966814,0a91062f3f,S173966814,103,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,93,93,NO,CLOSER_TO_CONSENSUS,YES,NO,OWN_OPINION
0a91062f3f__S173969025,0a91062f3f,S173969025,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,73,73,YES,CLOSER_TO_CONSENSUS,NO,YES,OWN_OPINION
0a91062f3f__S173971057,0a91062f3f,S173971057,55,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,76,76,NO,NO_CHANGE,NO,NO,OWN_OPINION
0a9e0cb1eb__S173961872,0a9e0cb1eb,S173961872,52,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,40,40,YES,CLOSER_TO_CONSENSUS,YES,YES,FINAL_CONSENSUS
0a9e0cb1eb__S173968625,0a9e0cb1eb,S173968625,56,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,47,47,NO,NO_CHANGE,YES,NO,OWN_OPINION
0a9e0cb1eb__S173970534,0a9e0cb1eb,S173970534,33,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,49,49,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0aaf1cf059__S173963332,0aaf1cf059,S173963332,75,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,111,111,NO,NO_CHANGE,YES,NO,OWN_OPINION
0aaf1cf059__S173965535,0aaf1cf059,S173965535,86,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,93,93,NO,NO_CHANGE,NO,YES,OWN_OPINION
0aaf1cf059__S173967804,0aaf1cf059,S173967804,46,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,122,122,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0aafdc7368__S173961620,0aafdc7368,S173961620,1,TRAIN,MODEL_MEDIATOR,CITIZEN_JURY,1,0,0,0,5.0,2.0,-3.0,3.0,80,80,YES,SOME_OTHER_WAY,NO,NO,OWN_OPINION
0aafdc7368__S173962639,0aafdc7368,S173962639,44,TRAIN,MODEL_MEDIATOR,CITIZEN_JURY,1,0,0,0,2.0,1.0,-1.0,1.0,74,74,NO,NO_CHANGE,YES,NO,OWN_OPINION
0aafdc7368__S173966848,0aafdc7368,S173966848,96,TRAIN,MODEL_MEDIATOR,CITIZEN_JURY,1,0,0,0,1.0,1.0,0.0,0.0,89,89,NO,NO_CHANGE,NO,NO,OWN_OPINION
0abbccb31e__S173960188,0abbccb31e,S173960188,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,44,44,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0abbccb31e__S173964144,0abbccb31e,S173964144,60,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,33,33,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0abbccb31e__S173970148,0abbccb31e,S173970148,96,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,2.0,1.0,1.0,31,31,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
0ac1a4d872__S173962476,0ac1a4d872,S173962476,64,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,4.0,0.0,0.0,81,81,NO,NO_CHANGE,YES,NO,OWN_OPINION
0ac1a4d872__S173964624,0ac1a4d872,S173964624,95,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,3.0,2.0,-1.0,1.0,76,76,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0ac40ad085__S173965962,0ac40ad085,S173965962,103,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,70,70,NO,NO_CHANGE,YES,NO,OWN_OPINION
0ac40ad085__S173969169,0ac40ad085,S173969169,104,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,77,77,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0ac8ba6139__S173964033,0ac8ba6139,S173964033,95,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,4.0,3.0,3.0,69,69,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0ac8ba6139__S173964651,0ac8ba6139,S173964651,23,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,66,66,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0ac8ba6139__S173965005,0ac8ba6139,S173965005,50,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,81,81,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0ae91f8782__S173965456,0ae91f8782,S173965456,96,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,7.0,5.0,5.0,65,65,NO,NO_CHANGE,YES,NO,OWN_OPINION
0ae91f8782__S173966388,0ae91f8782,S173966388,23,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,35,35,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0ae91f8782__S173968624,0ae91f8782,S173968624,95,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,70,70,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
0af4e2d698__S173960944,0af4e2d698,S173960944,15,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,4.0,1.0,1.0,124,124,NO,NO_CHANGE,YES,NO,OWN_OPINION
0af4e2d698__S173961113,0af4e2d698,S173961113,45,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,2.0,-3.0,3.0,74,74,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0af4e2d698__S173962893,0af4e2d698,S173962893,12,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,3.0,-2.0,2.0,125,125,NO,NO_CHANGE,NO,NO,OWN_OPINION
0b04b01c0d__S173960914,0b04b01c0d,S173960914,66,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,37,37,YES,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0b04b01c0d__S173964776,0b04b01c0d,S173964776,88,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,1.0,-3.0,3.0,47,47,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b04b01c0d__S173965698,0b04b01c0d,S173965698,12,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,36,36,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0b0f266b9f__S173962144,0b0f266b9f,S173962144,87,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,6.0,4.0,4.0,69,69,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0b0f266b9f__S173963032,0b0f266b9f,S173963032,51,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,41,41,YES,NO_CHANGE,NO,NO,OWN_OPINION
0b0f266b9f__S173969293,0b0f266b9f,S173969293,72,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,1.0,1.0,0.0,0.0,68,68,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b1f008e1d__S173964033,0b1f008e1d,S173964033,95,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,60,60,NO,NO_CHANGE,NO,NO,OWN_OPINION
0b1f008e1d__S173964651,0b1f008e1d,S173964651,23,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,6.0,-1.0,1.0,44,44,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b1f008e1d__S173965005,0b1f008e1d,S173965005,50,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,28,28,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b200d0d20__S173964485,0b200d0d20,S173964485,56,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,6.0,5.0,-1.0,1.0,61,61,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0b200d0d20__S173965133,0b200d0d20,S173965133,75,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,2.0,4.0,2.0,2.0,93,93,NO,NO_CHANGE,NO,NO,OWN_OPINION
0b200d0d20__S173966814,0b200d0d20,S173966814,103,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,5.0,4.0,-1.0,1.0,55,55,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b30d41a0b__S173964397,0b30d41a0b,S173964397,62,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,1.0,-2.0,2.0,79,79,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b30d41a0b__S173964968,0b30d41a0b,S173964968,41,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,63,63,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b30d41a0b__S173970097,0b30d41a0b,S173970097,45,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,7.0,5.0,5.0,57,57,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0b32bd12af__S173961473,0b32bd12af,S173961473,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,113,113,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b32bd12af__S173965437,0b32bd12af,S173965437,20,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,132,132,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b32bd12af__S173969907,0b32bd12af,S173969907,74,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,100,100,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b3f4526af__S173966980,0b3f4526af,S173966980,61,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,80,80,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b3f4526af__S173968844,0b3f4526af,S173968844,7,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,6.0,2.0,2.0,52,52,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b3f4526af__S173969118,0b3f4526af,S173969118,70,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,4.0,1.0,1.0,26,26,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b46f7b93d__S173964033,0b46f7b93d,S173964033,95,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,24,24,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b46f7b93d__S173964506,0b46f7b93d,S173964506,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,42,42,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
0b46f7b93d__S173968027,0b46f7b93d,S173968027,68,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,30,30,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b5640d549__S173963517,0b5640d549,S173963517,25,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,2.0,0.0,0.0,35,35,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
0b5640d549__S173965448,0b5640d549,S173965448,6,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,68,68,NO,NO_CHANGE,NO,YES,OWN_OPINION
0b5640d549__S173968570,0b5640d549,S173968570,15,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,39,39,YES,SOME_OTHER_WAY,NO,NO,FINAL_CONSENSUS
0b57e06c3d__S173961455,0b57e06c3d,S173961455,95,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,51,51,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
0b57e06c3d__S173969950,0b57e06c3d,S173969950,23,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,62,62,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
0b5ac8f811__S173965180,0b5ac8f811,S173965180,27,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,61,61,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0b5ac8f811__S173967581,0b5ac8f811,S173967581,3,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,147,147,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
0b5ac8f811__S173968760,0b5ac8f811,S173968760,28,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,6.0,-1.0,1.0,137,137,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b62a58aca__S173964151,0b62a58aca,S173964151,1,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,7.0,7.0,0.0,0.0,117,117,NO,NO_CHANGE,YES,NO,OWN_OPINION
0b62a58aca__S173965018,0b62a58aca,S173965018,64,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,5.0,3.0,-2.0,2.0,101,101,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
0b62a58aca__S173966604,0b62a58aca,S173966604,76,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,4.0,2.0,-2.0,2.0,110,110,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
0b62a58aca__S173968580,0b62a58aca,S173968580,23,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,6.0,7.0,1.0,1.0,108,108,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
